URS00006778CD	SNOPY	Mus_musculus300349	10090	snoRNA	SNORA17 (ACA17)
URS0000677952	SNOPY	Mus_musculus300520	10090	snoRNA	SNORA40 (ACA40)
URS0000677A44	SNOPY	Mus_musculus300598	10090	snoRNA	SNORA17
URS0000677D51	SNOPY	Homo_sapiens300267	9606	snoRNA	SNORD41L1
URS0000677DD8	SNOPY	Homo_sapiens300145	9606	snoRNA	AC100774.2
URS0000677DDC	SNOPY	Homo_sapiens300255	9606	snoRNA	SNORA70EL7
URS0000677FC1	SNOPY	Danio_rerio300031	7955	snoRNA	snoR38
URS00006781BE	SNOPY	Homo_sapiens300002	9606	snoRNA	SNORA72L7
URS0000678575	SNOPY	Mus_musculus300413	10090	snoRNA	SNORA68
URS0000678DAC	SNOPY	Mus_musculus300986	10090	snoRNA	SNORA71 (U71c)
URS0000678ECC	SNOPY	Mus_musculus300781	10090	snoRNA	SNORA33 (ACA33)
URS00006793E3	SNOPY	Mus_musculus300534	10090	snoRNA	SNORA61 (ACA61)
URS0000679D94	SNOPY	Homo_sapiens300504	9606	snoRNA	SNORD70
URS0000679FD0	SNOPY	Homo_sapiens300257	9606	snoRNA	SNORA51L5
URS000067A33E	SNOPY	Mus_musculus300367	10090	snoRNA	SNORA65 (U65)
URS000067AF90	SNOPY	Homo_sapiens300572	9606	snoRNA	SNORA37
URS000067B281	SNOPY	Mus_musculus300904	10090	snoRNA	SNORD73
URS000067B3BE	SNOPY	Mus_musculus300561	10090	snoRNA	SNORD113
URS000067B3D9	SNOPY	Danio_rerio300145	7955	snoRNA	SNORA73
URS000067B9BE	SNOPY	Mus_musculus300483	10090	snoRNA	SNORA17 (ACA17)
URS000067BC27	SNOPY	Danio_rerio300188	7955	snoRNA	SNORD66
URS000067C03A	SNOPY	Homo_sapiens300390	9606	snoRNA	SNORD18C
URS000067C4B7	SNOPY	Mus_musculus300566	10090	snoRNA	SNORA17
URS000067C834	SNOPY	Danio_rerio300082	7955	snoRNA	U8
URS000067CAFD	SNOPY	Homo_sapiens300078	9606	snoRNA	SNORD36A
URS000067CD9D	SNOPY	Mus_musculus300806	10090	snoRNA	SNORA42 (ACA42)
URS000067CDA6	SNOPY	Homo_sapiens300132	9606	snoRNA	SNORD81L3
URS000067D14F	SNOPY	Mus_musculus300370	10090	snoRNA	SNORA4
URS000067D32E	SNOPY	Homo_sapiens300445	9606	snoRNA	AL109931.18
URS000067D772	SNOPY	Homo_sapiens300216	9606	snoRNA	SNORA40L4
URS000067D85C	SNOPY	Danio_rerio300100	7955	snoRNA	SNORA57
URS000067E1FA	SNOPY	Homo_sapiens300295	9606	snoRNA	SNORD59BL1
URS000067E73A	SNOPY	Homo_sapiens300126	9606	snoRNA	SNORD116-11
URS000067EA4E	SNOPY	Homo_sapiens300215	9606	snoRNA	SNORD115-19L1
URS000067EC1A	SNOPY	Mus_musculus300757	10090	snoRNA	SNORA70 (U70)
URS000067F01B	SNOPY	Danio_rerio300119	7955	snoRNA	SNORA23
URS000067F09E	SNOPY	Homo_sapiens300056	9606	snoRNA	SNORD28L1
URS000067F0FA	SNOPY	Mus_musculus300808	10090	snoRNA	SNORD41
URS000067F55A	SNOPY	Mus_musculus300559	10090	snoRNA	SNORD30
URS000067FDC1	SNOPY	Mus_musculus300447	10090	snoRNA	SNORA17
URS0000680170	SNOPY	Homo_sapiens300021	9606	snoRNA	SNORD114-16
URS000068066E	SNOPY	Homo_sapiens300289	9606	snoRNA	AL591004.3
URS0000680E45	SNOPY	Mus_musculus300029	10090	snoRNA	SNORA17
URS00006810EA	SNOPY	Homo_sapiens300058	9606	snoRNA	SNORA26
URS0000681198	SNOPY	Mus_musculus300172	10090	snoRNA	SNORA17
URS00006815C7	SNOPY	Danio_rerio300155	7955	snoRNA	SNORD83
URS000068161E	SNOPY	Mus_musculus300476	10090	snoRNA	SNORA17 (ACA17)
URS0000681BB4	SNOPY	Mus_musculus300646	10090	snoRNA	SNORD115
URS0000681D7A	SNOPY	Mus_musculus300433	10090	snoRNA	SNORA17 (ACA17)
URS0000681DD3	SNOPY	Mus_musculus300464	10090	snoRNA	SNORA17
URS00006820D4	SNOPY	Mus_musculus300616	10090	snoRNA	SNORD48
URS0000682126	SNOPY	Homo_sapiens300335	9606	snoRNA	SNORD115-35
URS000068233A	SNOPY	Mus_musculus300633	10090	snoRNA	SNORA17
URS0000682614	SNOPY	Danio_rerio300152	7955	snoRNA	SNORD83
URS0000682C1E	SNOPY	Danio_rerio300225	7955	snoRNA	SNORD31
URS0000682F16	SNOPY	Mus_musculus300888	10090	snoRNA	SNORD14
URS000068301B	SNOPY	Mus_musculus300201	10090	snoRNA	SNORD115
URS000068301B	SNOPY	Mus_musculus300202	10090	snoRNA	SNORD115
URS000068301B	SNOPY	Mus_musculus300442	10090	snoRNA	SNORD115
URS0000683847	SNOPY	Mus_musculus300531	10090	snoRNA	SNORD113
URS00006838B0	SNOPY	Mus_musculus300120	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300122	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300123	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300125	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300145	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300146	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300147	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300148	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300149	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300151	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300162	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300163	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300165	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300198	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300204	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300208	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300209	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300210	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300211	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300212	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300214	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300216	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300219	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300220	10090	snoRNA	SNORD115
URS00006838B0	SNOPY	Mus_musculus300244	10090	snoRNA	SNORD115-14
URS00006838B0	SNOPY	Mus_musculus300245	10090	snoRNA	SNORD115-13
URS00006838B0	SNOPY	Mus_musculus300249	10090	snoRNA	SNORD115-9
URS00006838B0	SNOPY	Mus_musculus300251	10090	snoRNA	SNORD115-7
URS00006838B0	SNOPY	Mus_musculus300253	10090	snoRNA	SNORD115-5
URS00006838B0	SNOPY	Mus_musculus300254	10090	snoRNA	SNORD115-4
URS00006838B0	SNOPY	Mus_musculus300255	10090	snoRNA	SNORD115-3
URS00006838B0	SNOPY	Mus_musculus300256	10090	snoRNA	SNORD115-2
URS00006838B0	SNOPY	Mus_musculus300443	10090	snoRNA	SNORD115
URS0000684502	SNOPY	Danio_rerio300237	7955	snoRNA	SNORA55
URS00006845A4	SNOPY	Mus_musculus300357	10090	snoRNA	SNORD60
URS0000684847	SNOPY	Mus_musculus300492	10090	snoRNA	SNORA17 (ACA17)
URS000068494A	SNOPY	Mus_musculus300695	10090	snoRNA	SNORA17
URS0000684B8D	SNOPY	Mus_musculus300079	10090	snoRNA	SNORD49
URS000068503E	SNOPY	Mus_musculus300456	10090	snoRNA	SNORA2 (ACA2a)
URS0000685768	SNOPY	Danio_rerio300101	7955	snoRNA	snoZ30
URS0000685B28	SNOPY	Danio_rerio300156	7955	snoRNA	SNORD37
URS0000685EA4	SNOPY	Mus_musculus300385	10090	snoRNA	SNORA17
URS0000685EB3	SNOPY	Mus_musculus300634	10090	snoRNA	SNORA24 (ACA24)
URS0000686085	SNOPY	Homo_sapiens300714	9606	snoRNA	SNORD1C
URS0000686360	SNOPY	Mus_musculus300915	10090	snoRNA	SNORA38 (ACA38)
URS00006868AF	SNOPY	Mus_musculus300389	10090	snoRNA	SNORA17 (ACA17)
URS00006868E5	SNOPY	Homo_sapiens300721	9606	snoRNA	SNORA79
URS0000686DA9	SNOPY	Mus_musculus300024	10090	snoRNA	SNORA17 (ACA17)
URS0000686EBF	SNOPY	Mus_musculus300842	10090	snoRNA	SNORA33 (ACA33)
URS0000686F45	SNOPY	Mus_musculus300361	10090	snoRNA	SNORA17
URS0000686F45	SNOPY	Mus_musculus300429	10090	snoRNA	SNORA17
URS0000687762	SNOPY	Mus_musculus300582	10090	snoRNA	SNORA17 (ACA17)
URS00006879EE	SNOPY	Homo_sapiens300130	9606	snoRNA	SNORD45BL1
URS0000688114	SNOPY	Mus_musculus300606	10090	snoRNA	SNORA17 (ACA17)
URS00006881D4	SNOPY	Mus_musculus300731	10090	snoRNA	SNORA70 (U70G)
URS000068824B	SNOPY	Homo_sapiens300728	9606	snoRNA	SNORA80
URS000068843D	SNOPY	Danio_rerio300182	7955	snoRNA	ACEA_U3
URS00006884F4	SNOPY	Mus_musculus300466	10090	snoRNA	SNORA17
URS00006886D5	SNOPY	Mus_musculus300787	10090	snoRNA	SNORA26 (HBI-6)
URS000068873D	SNOPY	Mus_musculus300623	10090	snoRNA	SNORA2 (ACA2a)
URS0000688767	SNOPY	Homo_sapiens300461	9606	snoRNA	SNORA4L1
URS0000688D03	SNOPY	Mus_musculus300022	10090	snoRNA	SNORA17
URS00006891EB	SNOPY	Mus_musculus300047	10090	snoRNA	SNORA17
URS000068986E	SNOPY	Mus_musculus300766	10090	snoRNA	SNORA17 (ACA17)
URS0000689BE6	SNOPY	Mus_musculus300927	10090	snoRNA	SNORA5 (ACA5)
URS000068A2BA	SNOPY	Mus_musculus300754	10090	snoRNA	SNORD34
URS000068A389	SNOPY	Mus_musculus300952	10090	snoRNA	SNORA17 (ACA17)
URS000068A42A	SNOPY	Mus_musculus300279	10090	snoRNA	SNORA71 (U71d)
URS000068A4EE	SNOPY	Homo_sapiens300767	9606	snoRNA	SNORA36B
URS000068ACAC	SNOPY	Mus_musculus300974	10090	snoRNA	SNORD90
URS000068B232	SNOPY	Mus_musculus300898	10090	snoRNA	SNORA62 (E2)
URS000068B8B8	SNOPY	Mus_musculus300964	10090	snoRNA	SNORA17 (ACA17)
URS000068BC5D	SNOPY	Mus_musculus300813	10090	snoRNA	SNORD111
URS000068BED8	SNOPY	Mus_musculus300874	10090	snoRNA	SNORA63 (E3)
URS000068C093	SNOPY	Danio_rerio300259	7955	snoRNA	SNORD53_SNORD92
URS000068C539	SNOPY	Mus_musculus300984	10090	snoRNA	SNORA70 (U70)
URS000068C595	SNOPY	Mus_musculus300875	10090	snoRNA	SNORA63 (E3)
URS000068CE8B	SNOPY	Danio_rerio300258	7955	snoRNA	SNORD53_SNORD92
URS000068CF9B	SNOPY	Mus_musculus300195	10090	snoRNA	SNORA17 (ACA17)
URS000068CFE6	SNOPY	Mus_musculus300653	10090	snoRNA	SNORD115
URS000068CFE6	SNOPY	Mus_musculus300654	10090	snoRNA	SNORD115
URS000068D0E5	SNOPY	Mus_musculus300117	10090	snoRNA	SNORD115
URS000068D0E6	SNOPY	Mus_musculus300862	10090	snoRNA	SNORA55 (ACA55)
URS000068D8D3	SNOPY	Homo_sapiens300151	9606	snoRNA	SNORA7A
URS000068D93D	SNOPY	Mus_musculus300295	10090	snoRNA	SNORA71
URS000068DD0B	SNOPY	Homo_sapiens300425	9606	snoRNA	SNORA5AL1
URS000068DD11	SNOPY	Homo_sapiens300149	9606	snoRNA	SNORA20L4
URS000068DE90	SNOPY	Mus_musculus300953	10090	snoRNA	SNORA17
URS000068E52A	SNOPY	Mus_musculus300338	10090	snoRNA	SNORA17
URS000068E625	SNOPY	Homo_sapiens300339	9606	snoRNA	SNORD115-39
URS000068EC31	SNOPY	Arabidopsis_thaliana300009	3702	snoRNA	SnoR104
URS000068ED9B	SNOPY	Danio_rerio300219	7955	snoRNA	SNORD11B
URS000068EE36	SNOPY	Mus_musculus300028	10090	snoRNA	SNORA17
URS000068F1A0	SNOPY	Mus_musculus300498	10090	snoRNA	SNORA44 (ACA44)
URS000068FCA3	SNOPY	Danio_rerio300094	7955	snoRNA	SNORD58
URS000068FE5C	SNOPY	Mus_musculus300260	10090	snoRNA	SNORA17
URS000068FF80	SNOPY	Mus_musculus300815	10090	snoRNA	SNORA57 (U99)
URS00006904B8	SNOPY	Mus_musculus300721	10090	snoRNA	SNORD87
URS0000690AB9	SNOPY	Homo_sapiens300028	9606	snoRNA	SNORD114-20
URS0000690D66	SNOPY	Danio_rerio300085	7955	snoRNA	SNORD47
URS000069123B	SNOPY	Homo_sapiens300431	9606	snoRNA	SNORA63L2
URS0000691677	SNOPY	Mus_musculus300432	10090	snoRNA	SNORA17
URS00006916FA	SNOPY	Danio_rerio300027	7955	snoRNA	U3
URS00006918D1	SNOPY	Mus_musculus300128	10090	snoRNA	SNORD115
URS00006918D1	SNOPY	Mus_musculus300131	10090	snoRNA	SNORD115
URS00006918D1	SNOPY	Mus_musculus300135	10090	snoRNA	SNORD115
URS00006918D1	SNOPY	Mus_musculus300136	10090	snoRNA	SNORD115
URS00006918D1	SNOPY	Mus_musculus300138	10090	snoRNA	SNORD115
URS00006918D1	SNOPY	Mus_musculus300139	10090	snoRNA	SNORD115
URS000069196F	SNOPY	Mus_musculus300768	10090	snoRNA	SNORA52 (ACA52)
URS0000692106	SNOPY	Homo_sapiens300709	9606	snoRNA	SNORD4B
URS00006922D5	SNOPY	Mus_musculus300574	10090	snoRNA	SNORA17
URS00006924C2	SNOPY	Homo_sapiens300133	9606	snoRNA	SNORA18L2
URS00006924EA	SNOPY	Danio_rerio300196	7955	snoRNA	SNORD2
URS00006926AF	SNOPY	Homo_sapiens300016	9606	snoRNA	SNORD114-11
URS00006928A3	SNOPY	Arabidopsis_thaliana300185	3702	snoRNA	U65-2
URS00006928A3	SNOPY	Arabidopsis_thaliana300186	3702	snoRNA	U65-1
URS0000692A63	SNOPY	Mus_musculus300167	10090	snoRNA	SNORA33 (ACA33)
URS0000692CF6	SNOPY	Mus_musculus300417	10090	snoRNA	SNORA71 (U71b)
URS000069351A	SNOPY	Mus_musculus300540	10090	snoRNA	SNORA17 (ACA17)
URS0000693597	SNOPY	Danio_rerio300175	7955	snoRNA	SNORD72
URS0000693ABF	SNOPY	Danio_rerio300153	7955	snoRNA	SNORD83
URS0000693E8E	SNOPY	Homo_sapiens300439	9606	snoRNA	SNORA72L3
URS00006944CF	SNOPY	Danio_rerio300097	7955	snoRNA	SNORD66
URS00006944E4	SNOPY	Homo_sapiens300235	9606	snoRNA	SNORA71CL2
URS000069456A	SNOPY	Danio_rerio300135	7955	snoRNA	SNORD18
URS0000694CE4	SNOPY	Danio_rerio300298	7955	snoRNA	SNORD3
URS0000694D72	SNOPY	Mus_musculus300985	10090	snoRNA	SNORD17
URS0000694F71	SNOPY	Homo_sapiens300759	9606	snoRNA	SNORD5
URS000069573D	SNOPY	Homo_sapiens300197	9606	snoRNA	SNORD81
URS00006957B7	SNOPY	Mus_musculus300116	10090	snoRNA	SNORD115
URS0000696030	SNOPY	Mus_musculus300890	10090	snoRNA	SNORD18
URS00006961FD	SNOPY	Mus_musculus300181	10090	snoRNA	SNORA17
URS00006964EE	SNOPY	Mus_musculus300371	10090	snoRNA	SNORA17
URS00006968F8	SNOPY	Homo_sapiens300026	9606	snoRNA	AL132709.5
URS000069691F	SNOPY	Homo_sapiens300362	9606	snoRNA	SNORD56L4
URS0000696C61	SNOPY	Danio_rerio300063	7955	snoRNA	SNORA30
URS00006974B8	SNOPY	Mus_musculus300593	10090	snoRNA	SNORA17
URS00006979EA	SNOPY	Homo_sapiens300549	9606	snoRNA	SNORA51
URS0000697BC0	SNOPY	Mus_musculus300313	10090	snoRNA	SNORA17 (ACA17)
URS0000697F18	SNOPY	Danio_rerio300195	7955	snoRNA	SNORD2
URS0000697F3C	SNOPY	Mus_musculus300597	10090	snoRNA	SNORA17
URS0000697F48	SNOPY	Danio_rerio300102	7955	snoRNA	SNORA54
URS00006983C6	SNOPY	Danio_rerio300120	7955	snoRNA	SNORD14
URS0000698512	SNOPY	Mus_musculus300557	10090	snoRNA	SNORA65 (U65)
URS0000698611	SNOPY	Mus_musculus300414	10090	snoRNA	SNORA17 (ACA17)
URS00006986DD	SNOPY	Arabidopsis_thaliana300075	3702	snoRNA	SnoR4b
URS000069870A	SNOPY	Mus_musculus300288	10090	snoRNA	SNORA70 (U70)
URS00006988DC	SNOPY	Homo_sapiens300069	9606	snoRNA	SNORD118L14
URS0000698D82	SNOPY	Homo_sapiens300083	9606	snoRNA	SNORA11EL1
URS0000698DBE	SNOPY	Mus_musculus300437	10090	snoRNA	SNORA17
URS0000698FBD	SNOPY	Danio_rerio300202	7955	snoRNA	snoU83B
URS0000699064	SNOPY	Mus_musculus300025	10090	snoRNA	SNORA44 (ACA44)
URS0000699500	SNOPY	Mus_musculus300054	10090	snoRNA	SNORA17
URS00006995E4	SNOPY	Mus_musculus300801	10090	snoRNA	SNORA42 (ACA42)
URS0000699754	SNOPY	Mus_musculus300348	10090	snoRNA	SNORA70 (U70G)
URS00006997AA	SNOPY	Homo_sapiens300622	9606	snoRNA	SNORA5B
URS0000699E4B	SNOPY	Mus_musculus300203	10090	snoRNA	SNORD115
URS000069A5FA	SNOPY	Homo_sapiens300342	9606	snoRNA	SNORD115-42
URS000069AB4E	SNOPY	Mus_musculus300449	10090	snoRNA	SNORA17
URS000069AF98	SNOPY	Mus_musculus300041	10090	snoRNA	SNORA17
URS000069B54D	SNOPY	Homo_sapiens300066	9606	snoRNA	SNORA11DL1
URS000069B81F	SNOPY	Mus_musculus300648	10090	snoRNA	SNORD115
URS000069BA9C	SNOPY	Mus_musculus300213	10090	snoRNA	SNORD115
URS000069BA9C	SNOPY	Mus_musculus300215	10090	snoRNA	SNORD115
URS000069BB42	SNOPY	Mus_musculus300434	10090	snoRNA	SNORA70 (U70)
URS000069C4EF	SNOPY	Homo_sapiens300019	9606	snoRNA	SNORD114-14
URS000069C4FA	SNOPY	Mus_musculus300080	10090	snoRNA	SNORD65
URS000069CBA4	SNOPY	Mus_musculus300523	10090	snoRNA	SNORA17 (ACA17)
URS000069CCC8	SNOPY	Mus_musculus300553	10090	snoRNA	SNORA17
URS000069D8C1	SNOPY	Danio_rerio300086	7955	snoRNA	SNORD47
URS000069DC9A	SNOPY	Homo_sapiens300252	9606	snoRNA	SNORA25L3
URS000069DD06	SNOPY	Arabidopsis_thaliana300074	3702	snoRNA	SnoR4a
URS000069E4A7	SNOPY	Mus_musculus300174	10090	snoRNA	SNORA17
URS000069E519	SNOPY	Homo_sapiens300150	9606	snoRNA	SNORA48L5
URS000069E65B	SNOPY	Mus_musculus300959	10090	snoRNA	SNORA55 (ACA55)
URS000069E90E	SNOPY	Homo_sapiens300234	9606	snoRNA	SNORD50AL1
URS000069EC6D	SNOPY	Mus_musculus300543	10090	snoRNA	SNORD89
URS000069F043	SNOPY	Mus_musculus300031	10090	snoRNA	SNORA17 (ACA17)
URS000069F621	SNOPY	Mus_musculus300486	10090	snoRNA	SNORA51 (ACA51)
URS000069FE6B	SNOPY	Mus_musculus300770	10090	snoRNA	SNORA17 (ACA17)
URS00006A0203	SNOPY	Homo_sapiens300608	9606	snoRNA	SNORD19B
URS00006A0497	SNOPY	Danio_rerio300240	7955	snoRNA	SNORA14
URS00006A06BF	SNOPY	Mus_musculus300297	10090	snoRNA	SNORA17
URS00006A070A	SNOPY	Danio_rerio300073	7955	snoRNA	U3
URS00006A1B4C	SNOPY	Mus_musculus300303	10090	snoRNA	SNORA17
URS00006A1C0B	SNOPY	Homo_sapiens300122	9606	snoRNA	SNORD116-7
URS00006A1C85	SNOPY	Homo_sapiens300715	9606	snoRNA	SNORA30
URS00006A22AC	SNOPY	Danio_rerio300293	7955	snoRNA	SNORA71
URS00006A2337	SNOPY	Mus_musculus300827	10090	snoRNA	SNORA17 (ACA17)
URS00006A238C	SNOPY	Homo_sapiens300601	9606	snoRNA	SNORD31
URS00006A254F	SNOPY	Homo_sapiens300076	9606	snoRNA	SNORA18L5
URS00006A25D5	SNOPY	Mus_musculus300026	10090	snoRNA	SNORA17
URS00006A25F1	SNOPY	Mus_musculus300826	10090	snoRNA	SNORA5 (ACA5)
URS00006A27E1	SNOPY	Danio_rerio300197	7955	snoRNA	SNORA81
URS00006A2B14	SNOPY	Homo_sapiens300673	9606	snoRNA	SNORD64L1
URS00006A2F7D	SNOPY	Mus_musculus300390	10090	snoRNA	SNORA17 (ACA17)
URS00006A2FF4	SNOPY	Homo_sapiens300743	9606	snoRNA	SNORA70E
URS00006A3617	SNOPY	Mus_musculus300723	10090	snoRNA	SNORA17
URS00006A36AB	SNOPY	Mus_musculus300797	10090	snoRNA	SNORD24
URS00006A384C	SNOPY	Homo_sapiens300154	9606	snoRNA	SNORD118L13
URS00006A384C	SNOPY	Homo_sapiens300518	9606	snoRNA	SNORD118
URS00006A3882	SNOPY	Mus_musculus300342	10090	snoRNA	SNORA17
URS00006A38AA	SNOPY	Homo_sapiens300771	9606	snoRNA	SNORD71
URS00006A3902	SNOPY	Mus_musculus300258	10090	snoRNA	SNORA17
URS00006A398A	SNOPY	Homo_sapiens300228	9606	snoRNA	SNORA26L9
URS00006A3A5F	SNOPY	Mus_musculus300173	10090	snoRNA	SNORA17
URS00006A4258	SNOPY	Homo_sapiens300542	9606	snoRNA	SNORD73B
URS00006A42EF	SNOPY	Mus_musculus300034	10090	snoRNA	SNORA32 (ACA32)
URS00006A4546	SNOPY	Mus_musculus300314	10090	snoRNA	SNORA70
URS00006A47C4	SNOPY	Mus_musculus300614	10090	snoRNA	SNORA17
URS00006A4AAC	SNOPY	Danio_rerio300064	7955	snoRNA	SNORA30
URS00006A4DC9	SNOPY	Homo_sapiens300232	9606	snoRNA	SNORA38BL1
URS00006A56AB	SNOPY	Mus_musculus300876	10090	snoRNA	SNORA4 (ACA4)
URS00006A5E9A	SNOPY	Homo_sapiens300200	9606	snoRNA	SNORD79
URS00006A5FBC	SNOPY	Homo_sapiens300738	9606	snoRNA	SNORD67
URS00006A6012	SNOPY	Mus_musculus300685	10090	snoRNA	SNORA17
URS00006A6169	SNOPY	Mus_musculus300307	10090	snoRNA	SNORA17 (ACA17)
URS00006A6240	SNOPY	Danio_rerio300164	7955	snoRNA	SNORD100
URS00006A647D	SNOPY	Mus_musculus300042	10090	snoRNA	SNORA17
URS00006A65B9	SNOPY	Homo_sapiens300614	9606	snoRNA	SNORD66
URS00006A65D4	SNOPY	Mus_musculus300882	10090	snoRNA	SNORA2 (ACA2a)
URS00006A6683	SNOPY	Mus_musculus300301	10090	snoRNA	SNORA76 (ACA62)
URS00006A6FBC	SNOPY	Danio_rerio300046	7955	snoRNA	SNORD99
URS00006A76D4	SNOPY	Danio_rerio300091	7955	snoRNA	SNORD75
URS00006A78D1	SNOPY	Mus_musculus300905	10090	snoRNA	SNORA58 (ACA58)
URS00006A7993	SNOPY	Mus_musculus300003	10090	snoRNA	SNORA17
URS00006A7D9B	SNOPY	Saccharomyces_cerevisiae300044	4932	snoRNA	snR30
URS00006A82CA	SNOPY	Homo_sapiens300402	9606	snoRNA	SNORD64
URS00006A84AA	SNOPY	Homo_sapiens300171	9606	snoRNA	SNORA18L3
URS00006A87A0	SNOPY	Homo_sapiens300511	9606	snoRNA	SNORD115-2
URS00006A8D3B	SNOPY	Mus_musculus300765	10090	snoRNA	SNORA24 (ACA24)
URS00006A8D64	SNOPY	Mus_musculus300107	10090	snoRNA	SNORA40 (ACA40)
URS00006A8DC5	SNOPY	Homo_sapiens300279	9606	snoRNA	SNORD116-26
URS00006A8FEB	SNOPY	Mus_musculus300810	10090	snoRNA	SNORA50 (ACA50)
URS00006A9845	SNOPY	Mus_musculus300176	10090	snoRNA	SNORA73 (U17b)
URS00006A986D	SNOPY	Danio_rerio300239	7955	snoRNA	SNORA13
URS00006A99A0	SNOPY	Mus_musculus300113	10090	snoRNA	SNORA17 (ACA17)
URS00006A9C87	SNOPY	Mus_musculus300774	10090	snoRNA	SNORA70 (U70)
URS00006AA133	SNOPY	Homo_sapiens300265	9606	snoRNA	SNORA67L4
URS00006AA2CD	SNOPY	Mus_musculus300798	10090	snoRNA	SNORA17
URS00006AA396	SNOPY	Homo_sapiens300519	9606	snoRNA	SNORA41
URS00006AA5FF	SNOPY	Mus_musculus300739	10090	snoRNA	SNORD94
URS00006AA959	SNOPY	Danio_rerio300187	7955	snoRNA	SNORD60
URS00006AAF40	SNOPY	Mus_musculus300779	10090	snoRNA	SNORA27 (ACA27)
URS00006AAF5B	SNOPY	Homo_sapiens300034	9606	snoRNA	SNORD114-26
URS00006AB81D	SNOPY	Homo_sapiens300324	9606	snoRNA	SNORD115-24
URS00006ABB21	SNOPY	Mus_musculus300939	10090	snoRNA	SNORD42
URS00006ABCD0	SNOPY	Homo_sapiens300372	9606	snoRNA	SNORA51L10
URS00006ABD30	SNOPY	Mus_musculus300894	10090	snoRNA	SNORD18
URS00006AC275	SNOPY	Mus_musculus300588	10090	snoRNA	SNORA17
URS00006AC439	SNOPY	Homo_sapiens300292	9606	snoRNA	AL161640.23
URS00006AC767	SNOPY	Mus_musculus300453	10090	snoRNA	SNORA17
URS00006AC861	SNOPY	Mus_musculus300846	10090	snoRNA	SNORD37
URS00006AC9B9	SNOPY	Danio_rerio300106	7955	snoRNA	SNORD35
URS00006ACA80	SNOPY	Homo_sapiens300561	9606	snoRNA	SNORA68
URS00006AD20E	SNOPY	Mus_musculus300223	10090	snoRNA	SNORD115
URS00006AD7D5	SNOPY	Mus_musculus300011	10090	snoRNA	SNORA17
URS00006AD8E2	SNOPY	Danio_rerio300013	7955	snoRNA	SNORD31
URS00006AD9A7	SNOPY	Mus_musculus300353	10090	snoRNA	SNORA17
URS00006ADC79	SNOPY	Homo_sapiens300240	9606	snoRNA	SNORD58C
URS00006AE004	SNOPY	Homo_sapiens300141	9606	snoRNA	SNORA48L7
URS00006AE85B	SNOPY	Mus_musculus300548	10090	snoRNA	SNORA17
URS00006AE9CD	SNOPY	Homo_sapiens300051	9606	snoRNA	SNORA40L3
URS00006AEA15	SNOPY	Mus_musculus300184	10090	snoRNA	SNORA70 (U70G)
URS00006AEA4E	SNOPY	Mus_musculus300755	10090	snoRNA	snoZ195
URS00006AEB04	SNOPY	Homo_sapiens300398	9606	snoRNA	SNORA70L4
URS00006AEDEF	SNOPY	Mus_musculus300860	10090	snoRNA	SNORA2 (ACA2a)
URS00006AF21F	SNOPY	Homo_sapiens300018	9606	snoRNA	SNORD114-13
URS00006AF4FE	SNOPY	Mus_musculus300818	10090	snoRNA	SNORD69
URS00006AF63C	SNOPY	Homo_sapiens300065	9606	snoRNA	SNORA2BL1
URS00006AF7DB	SNOPY	Mus_musculus300824	10090	snoRNA	SNORA36 (ACA36)
URS00006AF815	SNOPY	Homo_sapiens300677	9606	snoRNA	SNORA16B
URS00006AFB80	SNOPY	Mus_musculus300494	10090	snoRNA	SNORA67 (U67)
URS00006AFC77	SNOPY	Homo_sapiens300442	9606	snoRNA	SNORA72L4
URS00006AFFEB	SNOPY	Mus_musculus300008	10090	snoRNA	SNORD23
